url,beds,city,date,size,type,baths,price,neighborhood,size_numeric,price_per_sqft,bed_bath_ratio,is_apartment,is_villa,is_land
https://www.99acres.com/residential-land-plot-for-sale-in-ambapuram-vijayawada-533-sq-yard-r2-spid-N66036718,0.0,Vijayawada,2025-02-19,4797 sqft,Residential land / Plot,0,20000000.0,Ambapuram,4797.0,4169.272461086247,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-birpara-jalpaiguri-80-sq-yard-r1-spid-Y78452569,0.0,Jalpaiguri,2025-02-19T04:38:38.010Z,720 sqft,Residential land / Plot,0,500000.0,Mansarovar Township (Siliguri WB),720.0,694.4444434799383,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-uttar-kamakhyaguri-jalpaiguri-8342-sq-yard-spid-R80314621,0.0,Jalpaiguri,2025-02-19T04:38:38.010Z,75075 sqft,Residential land / Plot,0,10400000.0,Uttar Kamakhyaguri,75075.0,138.52813852629333,0.0,0,0,1
https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-jalpaiguri-2024-sq-ft-spid-X80148443,7.5,Jalpaiguri,2025-02-19T04:38:38.010Z,2024 sqft,10 Bedroom House,3,6500000.0,Kirat Bhumi,2024.0,3211.462449006194,2.499999166666944,0,1,0
https://www.99acres.com/residential-land-plot-for-sale-in-jalpaiguri-375-sq-yard-r22-spid-M25289542,0.0,Jalpaiguri,2025-02-19T04:38:38.010Z,3375 sqft,Residential land / Plot,0,11000000.0,Hakimpara,3375.0,3259.259258293553,0.0,0,0,1
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-maynaguri-jalpaiguri-3200-sq-ft-spid-J79575407,2.0,Jalpaiguri,2025-02-19T04:38:38.010Z,3200 sqft,2 Bedroom House,1,3000000.0,Maynaguri,3200.0,937.4999997070313,1.9999980000020001,0,1,0
https://www.99acres.com/residential-land-plot-for-sale-in-jalpaiguri-480-sq-yard-spid-B79283981,0.0,Jalpaiguri,2025-02-19T04:38:38.010Z,4319 sqft,Residential land / Plot,0,2400000.0,Ambari falakata,4319.0,555.684186025542,0.0,0,0,1
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-goshala-jalpaiguri-2102-sq-ft-spid-H79094883,5.0,Jalpaiguri,2025-02-19T04:38:38.010Z,2102 sqft,5 Bedroom House,2,6700000.0,Goshala,2102.0,3187.440531309496,2.499998750000625,0,1,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rajbari-para-jalpaiguri-890-sq-ft-spid-K79003267,2.0,Jalpaiguri,2025-02-19T04:38:38.010Z,890 sqft,2 BHK Flat,2,3500000.0,Rajbari Para,890.0,3932.5842652442875,0.99999950000025,1,0,0
https://www.99acres.com/residential-land-plot-for-sale-in-chalsa-jalpaiguri-800-sq-yard-spid-A78943427,0.0,Jalpaiguri,2025-02-19T04:38:38.010Z,7199 sqft,Residential land / Plot,0,5000000.0,Chalsa,7199.0,694.5409083630308,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-gairkata-jalpaiguri-1360-sq-yard-spid-V78830671,0.0,Jalpaiguri,2025-02-19T04:38:38.010Z,12239 sqft,Residential land / Plot,0,6000000.0,Gairkata,12239.0,490.23613036275543,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-nawabpet-medak-150-sq-yard-spid-I79945783,0.0,Hyderabad,2025-02-19,1350 sqft,Residential land / Plot,0,2400000.0,Nawabpet,1350.0,1777.7777764609052,0.0,0,0,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mokila-hyderabad-2713-sq-ft-r1-spid-D78555737,3.0,Hyderabad,2025-02-19,2713 sqft,3 BHK Flat,4,13600000.0,Mokila,2713.0,5012.900845922263,0.7499998125000469,1,0,0
https://www.99acres.com/bricks-marvella-tellapur-hyderabad-npxid-r416504,2.0,Hyderabad,2025-02-19,Varies,"2, 3, 4 BHK Apartment",2,10000000.0,Tellapur,,,0.99999950000025,1,0,0
https://www.99acres.com/pranathis-kiara-tellapur-hyderabad-npxid-r405130,2.0,Hyderabad,2025-02-19,Varies,"2, 3 BHK Apartment",2,9305000.0,Tellapur,,,0.99999950000025,1,0,0
https://www.99acres.com/ananda-the-legacey-manikonda-hyderabad-npxid-r434519,2.0,Hyderabad,2025-02-19,Varies,"2, 3 BHK Apartment",2,9582000.0,Manikonda,,,0.99999950000025,1,0,0
https://www.99acres.com/moonglade-apartments-kokapet-hyderabad-npxid-r438704,3.0,Hyderabad,2025-02-19,Varies,"3, 4 BHK Apartment",3,12600000.0,Kokapet,,,0.9999996666667778,1,0,0
https://www.99acres.com/vajra-the-royal-park-bowrampet-hyderabad-npxid-r389235,2.0,Hyderabad,2025-02-19,Varies,"2, 3 BHK Apartment",2,6756000.0,Bowrampet,,,0.99999950000025,1,0,0
https://www.99acres.com/dithya-agarta-kompally-hyderabad-npxid-r435622,3.0,Hyderabad,2025-02-19,Varies,"3, 4 BHK Apartment",3,0.0,Kompally,,,0.9999996666667778,1,0,0
https://www.99acres.com/incor-lake-city-patancheru-hyderabad-npxid-r373118,1.0,Hyderabad,2025-02-19,Varies,"1, 2, 3 BHK Apartment",1,8212000.0,Patancheru,,,0.9999990000010001,1,0,0
https://www.99acres.com/nsl-nakshatra-kphb-hyderabad-npxid-r428751,3.0,Hyderabad,2025-02-19,Varies,"3, 4 BHK Apartment",3,19200000.0,KPHB,,,0.9999996666667778,1,0,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gandhi-nagar-kakinada-1450-sq-ft-r2-spid-K71725910,2.0,Kakinada,2025-02-18,1450 sqft,Flat,2,7800000.0,Gandhi Nagar,1450.0,5379.310341117716,0.99999950000025,1,0,0
https://www.99acres.com/residential-land-plot-for-sale-in-turangi-kakinada-452-sq-yard-spid-U79636559,0.0,Kakinada,2025-02-05,4068 sqft,Land,0,11600000.0,Turangi,4068.0,2851.524089761179,0.0,0,0,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-santhi-nagar-kakinada-1860-sq-ft-spid-Z78886921,3.0,Kakinada,2025-01-19,1860 sqft,Flat,3,9300000.0,Santhi Nagar,1860.0,4999.999997311827,0.9999996666667778,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vidyut-nagar-kakinada-1472-sq-ft-spid-K77492637,3.0,Kakinada,2025-01-19,1472 sqft,Flat,2,7000000.0,Vidyut Nagar,1472.0,4755.434779378101,1.499999250000375,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vidyut-nagar-kakinada-1550-sq-ft-spid-O78636973,3.0,Kakinada,2025-01-19,1550 sqft,Flat,3,8500000.0,Vidyut Nagar,1550.0,5483.870964203954,0.9999996666667778,1,0,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kakinada-1100-sq-ft-spid-N79724963,2.0,Kakinada,2025-02-18,1100 sqft,Flat,2,5000000.0,Santinagar,1100.0,4545.454541322313,0.99999950000025,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-rama-rao-peta-kakinada-1265-sq-ft-spid-L79080669,3.0,Kakinada,2025-01-19,1265 sqft,Flat,2,6578000.0,Rama Rao Peta,1265.0,5199.999995889328,1.499999250000375,1,0,0
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ramanayapeta-kakinada-2628-sq-ft-spid-L79139157,4.0,Kakinada,2025-01-19,2628 sqft,Flat,4,18000000.0,Ramanayapeta,2628.0,6849.315065886867,0.9999997500000625,1,0,0
https://www.99acres.com/residential-land-plot-for-sale-in-nadakuduru-kakinada-15-sq-yard-spid-L80364535,0.0,Kakinada,2025-02-19,133 sqft,Land,0,1064000.0,Nadakuduru,133.0,7999.999939849625,0.0,0,0,1
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-suresh-nagar-kakinada-1080-sq-ft-spid-R80352773,2.0,Kakinada,2025-02-19,1080 sqft,House,2,5000000.0,Suresh Nagar,1080.0,4629.6296253429355,0.99999950000025,0,1,0
https://www.99acres.com/residential-land-plot-for-sale-in-budheshwar-lucknow-111-sq-yard-r1-spid-R78689421,0.0,Lucknow,2025-02-19,1000 sqft,Residential land / Plot,0,1099000.0,Budheshwar,1000.0,1098.999998901,0.0,0,0,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sultanpur-road-lucknow-1489-sq-ft-r1-spid-J78635815,3.0,Lucknow,2025-02-19,1489 sqft,3 BHK Flat,3,6105000.0,Sultanpur Road,1489.0,4100.067156413655,0.9999996666667778,1,0,0
https://www.99acres.com/rishita-mulberry-heights-sushant-golf-city-lucknow-npxid-r325311,2.0,Lucknow,2025-02-19,various,"2, 3 BHK Apartment",0,9059000.0,Sushant Golf City,,,2000000.0,1,0,0
https://www.99acres.com/krishna-tower-kanpur-road-lucknow-npxid-r152473,2.0,Lucknow,2025-02-19,various,"2, 3 BHK Apartment",0,3943000.0,Kanpur Road,,,2000000.0,1,0,0
https://www.99acres.com/eldeco-trinity-gomti-nagar-extension-lucknow-npxid-r421468,2.0,Lucknow,2025-02-19,various,"2, 3, 4, 5 BHK Apartment",0,20300000.0,Gomti Nagar Extension,,,2000000.0,1,0,0
https://www.99acres.com/shalimar-one-world-21-gomti-nagar-extension-lucknow-npxid-r429111,3.0,Lucknow,2025-02-19,various,3 BHK Apartment,0,23500000.0,Gomti Nagar Extension,,,3000000.0,1,0,0
https://www.99acres.com/green-park-city-sultanpur-road-lucknow-npxid-r401774,0.0,Lucknow,2025-02-19,various,Land,0,750000.0,Sultanpur Road,,,0.0,0,0,1
https://www.99acres.com/oro-constella-sushant-golf-city-lucknow-npxid-r409651,3.0,Lucknow,2025-02-19,various,"3, 4, 5 BHK Apartment",0,14900000.0,Sushant Golf City,,,3000000.0,1,0,0
https://www.99acres.com/shalimar-one-world-pinnacle-gomti-nagar-extension-lucknow-npxid-r423230,4.0,Lucknow,2025-02-19,various,"4, 5 BHK Apartment",0,45018000.0,Gomti Nagar Extension,,,4000000.0,1,0,0
https://www.99acres.com/jashn-elevate-sushant-golf-city-lucknow-npxid-r427388,2.0,Lucknow,2025-02-19,various,"2, 3 BHK Apartment",0,15800000.0,Sushant Golf City,,,2000000.0,1,0,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vinoth-viraj-maduravoyal-chennai-west-928-sq-ft-to-991-sq-ft-npspid-Q80337163,2.0,Chennai,2025-02-19,928-991 sqft,2 BHK Flat,2,8445000.0,Maduravoyal,928.0,9100.215507435112,0.99999950000025,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-udhayam-saimugil-chitlapakkam-chennai-south-1647-sq-ft-npspid-P79116647,3.0,Chennai,2025-02-19,1647 sqft,3 BHK Flat,3,12500000.0,Chitlapakkam,1647.0,7589.5567652765285,0.9999996666667778,1,0,0
https://www.99acres.com/rajparis-diamond-mogappair-west-chennai-north-npxid-r409851,3.0,Chennai,2025-02-19,1208-1390 sqft,3 BHK Apartment,3,12000000.0,Mogappair West,1208.0,9933.774826213761,0.9999996666667778,1,0,0
https://www.99acres.com/divyasree-hub6-thiruporur-chennai-south-npxid-r12874,0.0,Chennai,2025-02-19,1200-3000 sqft,Land,0,4080000.0,Thiruporur,1200.0,3399.999997166666,0.0,0,0,1
https://www.99acres.com/brigade-altius-sholinganallur-chennai-south-npxid-r438256,3.0,Chennai,2025-02-19,1101-3265 sqft,"3, 4 BHK Apartment",3,19200000.0,Sholinganallur,1101.0,17438.692082253685,0.9999996666667778,1,0,0
https://www.99acres.com/marvellous-t-nagar-chennai-south-npxid-r398941,3.0,Chennai,2025-02-19,1654-3091 sqft,"3, 4 BHK Apartment",3,34000000.0,T Nagar,1654.0,20556.227315262255,0.9999996666667778,1,0,0
https://www.99acres.com/urban-pearl-county-pattabiram-chennai-north-npxid-r373276,0.0,Chennai,2025-02-19,794-1510 sqft,Land,0,1984000.0,Pattabiram,794.0,2498.740551009143,0.0,0,0,1
https://www.99acres.com/kg-kingdom-of-joy-sriperumbudur-chennai-west-npxid-r438496,0.0,Chennai,2025-02-19,630-4000 sqft,Land,0,1260000.0,Sriperumbudur,630.0,1999.999996825397,0.0,0,0,1
https://www.99acres.com/ashiana-swarang-ecr-chennai-south-npxid-r439006,1.0,Chennai,2025-02-19,912-1462 sqft,"1, 2, 3 BHK Apartment",1,8460000.0,ECR,912.0,9276.315779302286,0.9999990000010001,1,0,0
https://www.99acres.com/ashiana-vatsalya-mahindra-city-chennai-south-npxid-r439005,1.0,Chennai,2025-02-19,891-1530 sqft,"1, 2, 3 BHK Apartment",1,7090000.0,Mahindra City,891.0,7957.351281753815,0.9999990000010001,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-santacruz-west-western-mumbai-1459-sq-ft-r1-spid-C78553579,3.0,Mumbai,2025-02-19,1459 sqft,Flat,4,45018000.0,Santacruz West,1459.0,30855.380376384248,0.7499998125000469,1,0,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-casa-rio-dombivli-east-dombivli-east-mumbai-beyond-thane-686-sq-ft-r1-spid-A77236477,2.0,Thane,2025-02-19,686 sqft,Flat,2,5000000.0,Dombivli East,686.0,7288.6297269845045,0.99999950000025,1,0,0
https://www.99acres.com/godrej-horizon-wadala-south-mumbai-npxid-r389975,2.0,Mumbai,2025-02-19,627 - 1476.92 sqft,Apartment,2,29900000.0,Wadala,627.0,47687.400242922806,0.99999950000025,1,0,0
https://www.99acres.com/l-and-t-island-cove-mahim-west-south-mumbai-npxid-r394731,2.0,Mumbai,2025-02-19,694.81 - 1219.77 sqft,Apartment,2,29100000.0,Mahim West,694.0,41930.83567445124,0.99999950000025,1,0,0
https://www.99acres.com/lodha-divino-matunga-south-mumbai-npxid-r404243,2.0,Mumbai,2025-02-19,713.97 - 1727 sqft,Apartment,2,29800000.0,Matunga,713.0,41795.23135793095,0.99999950000025,1,0,0
https://www.99acres.com/lodha-the-park-worli-south-mumbai-npxid-r13344,2.0,Mumbai,2025-02-19,839 - 2254 sqft,Apartment,2,45018000.0,Worli,839.0,53656.73414343655,0.99999950000025,1,0,0
https://www.99acres.com/l-and-t-the-gateway-sewri-south-mumbai-npxid-r423314,3.0,Mumbai,2025-02-19,1133.34 - 2251 sqft,Apartment,2,44700000.0,Sewri,1133.0,39452.78019465774,1.499999250000375,1,0,0
https://www.99acres.com/lodha-new-cuffe-parade-wadala-south-mumbai-npxid-r1354,1.0,Mumbai,2025-02-19,350.69 - 2747 sqft,Apartment,1,14400000.0,Wadala,350.0,41142.857025306126,0.9999990000010001,1,0,0
https://www.99acres.com/rustomjee-crown-prabhadevi-south-mumbai-npxid-r725,3.0,Mumbai,2025-02-19,1334.74 - 3088 sqft,Apartment,2,45018000.0,Prabhadevi,1334.0,33746.62666135935,1.499999250000375,1,0,0
https://www.99acres.com/piramal-mahalaxmi-mahalaxmi-south-mumbai-npxid-r303861,2.0,Mumbai,2025-02-19,713.8 - 1850 sqft,Apartment,2,45018000.0,Mahalaxmi,713.0,63138.849841319985,0.99999950000025,1,0,0
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-paschim-vihar-west-delhi-1350-sq-ft-r4-spid-F74144417,3.0,Delhi,2025-02-19,1350 sqft,Independent Builder Floor,3,25500000.0,Paschim Vihar,1350.0,18888.88887489712,0.9999996666667778,0,0,0
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-surajmal-vihar-east-delhi-1800-sq-ft-spid-W78462503,3.0,Delhi,2025-02-19,1800 sqft,Independent Builder Floor,2,26500000.0,Surajmal Vihar,1800.0,14722.22221404321,1.499999250000375,0,0,0
https://www.99acres.com/sky-high-luxury-homes-sector-8-dwarka-delhi-npxid-r348181,2.0,Delhi,2025-02-19,Not specified,Independent Floor,2,8500000.0,Sector 8 Dwarka,,,0.99999950000025,0,0,0
https://www.99acres.com/bhardwaj-builder-floors-model-town-north-delhi-npxid-r376612,3.0,Delhi,2025-02-19,Not specified,Independent Floor,3,0.0,Model Town,,,0.9999996666667778,0,0,0
https://www.99acres.com/dlf-capital-greens-1-and-2-moti-nagar-west-delhi-npxid-r473,2.0,Delhi,2025-02-19,Not specified,Apartment,2,21000000.0,Moti Nagar,,,0.99999950000025,1,0,0
https://www.99acres.com/unity-group-the-amaryllis-karol-bagh-central-delhi-npxid-r217503,2.0,Delhi,2025-02-19,Not specified,Apartment,2,22500000.0,Karol Bagh,,,0.99999950000025,1,0,0
https://www.99acres.com/3baan-farms-chattarpur-south-delhi-npxid-r436830,4.0,Delhi,2025-02-19,Not specified,Villa,4,45018000.0,Chattarpur,,,0.9999997500000625,0,1,0
https://www.99acres.com/pradeep-luxury-builders-floor-anand-vihar-east-delhi-npxid-r435515,2.0,Delhi,2025-02-19,Not specified,Independent Floor,2,13000000.0,Anand Vihar,,,0.99999950000025,0,0,0
https://www.99acres.com/chandok-apartments-and-floors-janakpuri-west-delhi-npxid-r437221,2.0,Delhi,2025-02-19,Not specified,Apartment,2,11000000.0,Janakpuri,,,0.99999950000025,1,0,0
https://www.99acres.com/luxury-floors-by-omdev-homes-greater-kailash-2-south-delhi-npxid-r436246,3.0,Delhi,2025-02-19,Not specified,Independent Floor,3,45018000.0,Greater Kailash 2,,,0.9999996666667778,0,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahimas-palm-springs-tonk-road-jaipur-1705-sq-ft-to-2127-sq-ft-npspid-F79764097,3.0,Jaipur,2025-02-19,1705-2127 sqft,3 BHK Flat,2,9378000.0,Tonk Road,1705.0,5500.293251905986,1.499999250000375,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-richwell-empress-mansarovar-jaipur-1741-sq-ft-to-2194-sq-ft-npspid-T80075881,3.0,Jaipur,2025-02-19,1741-2194 sqft,3 BHK Flat,2,12200000.0,Mansarovar,1741.0,7007.4669689790535,1.499999250000375,1,0,0
https://www.99acres.com/vardhman-empress-mansarovar-jaipur-npxid-r435628,3.0,Jaipur,2025-02-19,1741-5060 sqft,"3, 4, 5 BHK Apartment",2,12200000.0,Mansarovar,1741.0,7007.4669689790535,1.499999250000375,1,0,0
https://www.99acres.com/viaans-radiant-vaishali-nagar-extension-jaipur-npxid-r438325,2.0,Jaipur,2025-02-19,1069.26-1551.92 sqft,"2, 3 BHK Apartment",2,5132000.0,Vaishali Nagar Extension,1069.0,4800.748358465155,0.99999950000025,1,0,0
https://www.99acres.com/the-altitude-jagatpura-jaipur-npxid-r438439,3.0,Jaipur,2025-02-19,2120-2900 sqft,"3, 4 BHK Apartment",2,12300000.0,Jagatpura,2120.0,5801.886789716092,1.499999250000375,1,0,0
https://www.99acres.com/balaji-green-park-vaishali-nagar-jaipur-npxid-r434249,2.0,Jaipur,2025-02-19,833.98-1583.45 sqft,"2, 3 BHK Apartment",2,4200000.0,Vaishali Nagar,833.0,5042.016800669848,0.99999950000025,1,0,0
https://www.99acres.com/mahal-niwas-jagatpura-jaipur-npxid-r430517,3.0,Jaipur,2025-02-19,1392.31-1566 sqft,3 BHK Apartment,2,5846000.0,Jagatpura,1392.0,4199.712640661126,1.499999250000375,1,0,0
https://www.99acres.com/trimurty-divinity-c-scheme-jaipur-npxid-r380493,3.0,Jaipur,2025-02-19,1927.91-2737.18 sqft,"3, 4 BHK Apartment",2,28900000.0,C Scheme,1927.0,14997.405285419094,1.499999250000375,1,0,0
https://www.99acres.com/askg-pinnacle-place-mansarovar-jaipur-npxid-r438214,3.0,Jaipur,2025-02-19,1344-1456 sqft,3 BHK Apartment,2,6182000.0,Mansarovar,1344.0,4599.702377529983,1.499999250000375,1,0,0
https://www.99acres.com/shivam-majestic-jagatpura-jaipur-npxid-r407878,3.0,Jaipur,2025-02-19,1445.36-1932.63 sqft,"3, 4 BHK Apartment",2,7225000.0,Jagatpura,1445.0,4999.999996539792,1.499999250000375,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-tropical-isle-sector-146-noida-1925-sq-ft-r3-spid-V76331591,3.0,Noida,2025-02-19,1925 sqft,3 BHK Flat,3,29800000.0,Sector 146,1925.0,15480.519472477652,0.9999996666667778,1,0,0
https://www.99acres.com/residential-land-plot-for-sale-in-g-block-sector-44-noida-717-sq-yard-r13-spid-M61426252,0.0,Noida,2025-02-19,6458 sqft,Residential land / Plot,0,45018000.0,Block G Sector 44,6458.0,6970.888818988713,0.0,0,0,1
https://www.99acres.com/ivory-county-sector-115-noida-npxid-r400436,3.0,Noida,2025-02-19,Varies,"3, 4, 5 BHK Apartment",0,29500000.0,Sector 115,,,3000000.0,1,0,0
https://www.99acres.com/godrej-riverine-sector-44-noida-npxid-r431964,3.0,Noida,2025-02-19,Varies,"3, 4 BHK Apartment",0,45018000.0,Sector 44,,,3000000.0,1,0,0
https://www.99acres.com/ats-picturesque-reprieves-sector-152-noida-npxid-r269397,3.0,Noida,2025-02-19,Varies,"3, 4 BHK Apartment",0,25900000.0,Sector 152,,,3000000.0,1,0,0
https://www.99acres.com/godrej-woods-sector-43-noida-npxid-r374312,2.0,Noida,2025-02-19,Varies,"2, 3, 4, 5 BHK Apartment",0,18000000.0,Sector 43,,,2000000.0,1,0,0
https://www.99acres.com/ivy-county-sector-75-noida-npxid-r341813,3.0,Noida,2025-02-19,Varies,"3, 4 BHK Apartment",0,26500000.0,Sector 75,,,3000000.0,1,0,0
https://www.99acres.com/experion-elements-sector-45-noida-npxid-r414339,3.0,Noida,2025-02-19,Varies,"3, 4 BHK Apartment",0,45018000.0,Sector 45,,,3000000.0,1,0,0
https://www.99acres.com/aba-cleo-county-sector-121-noida-npxid-r2274,3.0,Noida,2025-02-19,Varies,"3, 4 BHK Apartment",0,23000000.0,sector 121,,,3000000.0,1,0,0
https://www.99acres.com/m3m-the-cullinan-sector-94-noida-npxid-r410631,3.0,Noida,2025-02-19,Varies,"3, 4, 5 BHK Apartment",0,45018000.0,Sector 94,,,3000000.0,1,0,0
https://www.99acres.com/residential-land-plot-for-sale-in-bihta-patna-133-sq-yard-r4-spid-K71904360,0.0,Patna,2025-02-19,1200 sqft,Residential land / Plot,0,1558000.0,Bihta,1200.0,1298.3333322513888,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-sonepur-patna-267-sq-yard-spid-G79871327,0.0,Patna,2025-02-19,2400 sqft,Residential land / Plot,0,5520000.0,Sonepur,2400.0,2299.999999041667,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-jeoni-mandi-agra-11000-sq-yard-r1-spid-R76308881,0.0,Agra,2w ago,99000 sqft,Residential land / Plot,0,45018000.0,Jeoni Mandi,99000.0,454.7272727226796,0.0,0,0,1
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-civil-lines-agra-3753-sq-ft-r1-spid-H64272968,5.0,Agra,3w ago,3753 sqft,5 Bedroom House,2,41700000.0,Civil Lines,3753.0,11111.111108150517,2.499998750000625,0,1,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shanker-greens-taj-nagari-agra-1883-sq-ft-spid-A78746085,3.0,Agra,2mo ago,1883 sqft,3 BHK Flat,3,11000000.0,Taj Nagari,1883.0,5841.741898119096,0.9999996666667778,1,0,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shastripuram-agra-968-sq-ft-r1-spid-A76332025,2.0,Agra,2mo ago,968 sqft,2 BHK Flat,2,5200000.0,Shastripuram,968.0,5371.900820896797,0.99999950000025,1,0,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eminent-emerald-residency-dayal-bagh-agra-1705-sq-ft-r4-spid-J65913662,3.0,Agra,2mo ago,1705 sqft,3 BHK Flat,3,8200000.0,Dayal Bagh,1705.0,4809.38416140212,0.9999996666667778,1,0,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maharishi-puram-colony-agra-894-sq-ft-spid-T79980809,2.0,Agra,1mo ago,894 sqft,2 BHK Flat,2,4000000.0,Maharishi Puram Colony,894.0,4474.27292564399,0.99999950000025,1,0,0
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dayal-bagh-agra-2367-sq-ft-spid-D79087041,3.0,Agra,2mo ago,2367 sqft,3 Bedroom House,3,31500000.0,Dayal Bagh,2367.0,13307.984785252225,0.9999996666667778,0,1,0
https://www.99acres.com/residential-land-plot-for-sale-in-shastripuram-agra-358-sq-yard-spid-Z78224673,0.0,Agra,3mo ago,3229 sqft,Residential land / Plot,0,25000000.0,Shastripuram,3229.0,7742.33508586487,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-dayal-bagh-agra-1333-sq-yard-spid-E80071237,0.0,Agra,1w ago,11997 sqft,Residential land / Plot,0,27000000.0,Dayal Bagh,11997.0,2250.5626404725713,0.0,0,0,1
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-nalanda-town-shamshabad-road-agra-1250-sq-ft-spid-O78357211,4.0,Agra,3mo ago,1250 sqft,4 Bedroom House,3,5200000.0,Shamshabad Road,1250.0,4159.999996672,1.333332888889037,0,1,0
https://www.99acres.com/residential-land-plot-for-sale-in-dakamarri-visakhapatnam-400-sq-yard-spid-D79154929,0.0,Visakhapatnam,2025-02-19T04:38:35.432Z,3600 sqft,Residential land / Plot,0,12000000.0,Dakamarri,3600.0,3333.3333324074074,0.0,0,0,1
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kommadi-visakhapatnam-2403-sq-ft-r1-spid-B76462667,4.0,Visakhapatnam,2025-02-19T04:38:35.432Z,2403 sqft,4 Bedroom House,4,19500000.0,Kommadi,2403.0,8114.856426086202,0.9999997500000625,0,1,0
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-maddilapalem-visakhapatnam-2800-sq-ft-spid-Y79147007,4.0,Visakhapatnam,2025-02-19T04:38:35.432Z,2800 sqft,4 Bedroom House,1,12000000.0,Maddilapalem,2800.0,4285.714284183674,3.9999960000040002,0,1,0
https://www.99acres.com/residential-land-plot-for-sale-in-anandapuram-visakhapatnam-400-sq-yard-spid-X79146491,0.0,Visakhapatnam,2025-02-19T04:38:35.432Z,3600 sqft,Residential land / Plot,0,11000000.0,Anandapuram,3600.0,3055.55555470679,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-narsipatnam-visakhapatnam-1258-sq-yard-spid-O79144285,0.0,Visakhapatnam,2025-02-19T04:38:35.432Z,11325 sqft,Residential land / Plot,0,10000000.0,Narsipatnam,11325.0,883.0022074275495,0.0,0,0,1
https://www.99acres.com/residential-land-plot-for-sale-in-sattenapalle-guntur-6534-sq-yard-spid-V79143043,0.0,Guntur,2025-02-19T04:38:35.432Z,58806 sqft,Residential land / Plot,0,10000000.0,Sattenapalle,58806.0,170.05067509828842,0.0,0,0,1
https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-rtc-colony-kakinada-3000-sq-ft-spid-G79138381,5.0,Kakinada,2025-02-19T04:38:35.432Z,3000 sqft,5 BHK Independent Builder Floor,5,12500000.0,RTC colony,3000.0,4166.666665277778,0.99999980000004,0,0,0
https://www.99acres.com/residential-land-plot-for-sale-in-vizianagaram-800-sq-yard-spid-W79131335,0.0,Vizianagaram,2025-02-19T04:38:35.432Z,7200 sqft,Residential land / Plot,0,16000000.0,Modavalasa,7200.0,2222.22222191358,0.0,0,0,1
